b2c0,b2c1,b2c2,b2c3,b2c4,b2c5,b2c6,b1c0,b1c1,b1c2,b2c10,b3c21,b3c28,b3c6,b2c17,b2c18,b2c19,b1c5,b2c20,b2c21,b2c22,b2c23,b3c10,b3c16,b3c42,b3c45,b3c7,b1c6,b1c7,b2c24,b2c25,b2c26,b2c27,b2c28,b2c29,b2c11,b2c12,b2c13,b2c14,b1c4,b2c30,b2c31,b2c32,b2c33,b2c34,b2c35,b3c1,b3c17,b3c25,b3c30,b3c34,b3c44,b3c9,b1c9,b1c11,b1c16,b1c17,b1c14,b1c15,b1c18,b1c19,b1c20,b1c21,b3c11,b3c13,b3c18,b3c26,b3c35,b3c4,b3c40,b2c36,b3c12,b3c14,b3c19,b3c27,b3c3,b3c36,b3c41,b3c5,b2c37,b2c38,b2c39,b2c40,b2c41,b3c15,b3c29,b3c22,b3c31,b3c0,b3c20,b3c24,b3c33,b3c43,b3c8,b2c42,b1c23,b2c43,b1c26,b1c27,b1c24,b1c25,b2c44,b2c45,b1c30,b1c31,b1c28,b1c29,b2c46,b1c32,b1c33,b2c47,b1c34,b1c35,b1c38,b1c39,b1c36,b1c37,b1c40,b1c41,b1c42,b1c43,b1c44,b1c45
0.99200362,,1.0640171000000005,1.0061909,1.0464669,1.0630147,1.0245132,1.0737643,1.0786061999999998,1.0829309000000005,1.0533417000000005,1.0410153999999998,1.0154961,1.0268326,1.0623971,1.0438594,1.0160887000000005,1.0767440999999998,1.0780368,1.065142,1.074296,1.06165,1.0612377,1.060673,1.0673076,1.0696185000000002,1.0672902,1.0721542,1.0915815,1.0644507,1.0559022,1.0652725000000005,1.0605296000000002,1.068921,1.0741186,1.0572488,1.0382630000000002,1.0550634999999997,1.0734610999999998,1.0805539999999998,1.063225,1.0729585,1.0765408,1.0809890000000002,1.0702471,1.0626997,1.0636505,1.0626757,1.0618651,1.0680972,1.0582668,1.0711134999999998,1.0708474999999995,1.0849401000000003,1.0565264,1.0829048999999995,1.0738393,1.0728074,1.0641856,1.0541641,1.0824561,1.0407296,1.0622267,1.0645542999999995,1.0635674,1.0640584,1.0716499000000002,1.0601939,1.0709178,1.0583527,1.0806412,1.0738968999999998,1.0735914999999998,1.0678398999999998,1.0594209,1.0608279,1.0540135,1.0517556999999995,1.0482485,1.0776708999999998,1.0689841999999998,1.0814255,1.0673583,1.0668756,1.0664947,1.0661787,1.0543134,1.0670871,1.0668253,1.0634288,1.0474015,1.0579524,1.0703055,1.0644314,1.0763885,1.0790678000000002,1.0723404,1.0863411,1.0780800999999998,1.0748235000000002,1.0740552,1.0718606000000002,1.0655491,1.0774275000000002,1.0914907,1.0759887,1.0783963,1.0749223000000003,1.0757431,1.089734,1.0393478,1.0764771999999998,1.0713244999999998,1.0714246,1.081406,1.0764291,1.0722551,1.0828772,1.0790893,1.0798254000000005,1.0643585000000002,1.0810492000000005,1.0820776
0.9916409299999998,,1.0643741,1.0056618,1.0463006,1.0628462,1.0233389000000002,1.0729252,1.0787349000000002,1.0830657,1.0530826,1.0408062,1.0152669,1.0266354999999998,1.0646098,1.0441946000000002,1.0160117999999998,1.0768695,1.0779523,1.0650359,1.0740961,1.0617667,1.061219,1.0605496999999997,1.0671935,1.0695869000000002,1.0685378,1.0721326,1.0915414,1.0640117999999998,1.0559127,1.0652393,1.0606165,1.0713341999999997,1.0742351,1.0571539,1.0381912999999998,1.0548642,1.0732791000000002,1.0803812999999998,1.0632541,1.072908,1.0758737000000005,1.0812639,1.0692606,1.0625376000000002,1.0636291999999998,1.0626563,1.0618747000000002,1.0681101,1.0582942000000002,1.0710274,1.0708166,1.0847191000000005,1.0564692,1.0828668999999995,1.0749183,1.0728121,1.0642291,1.0540812000000002,1.0824418,1.0406946,1.0620544000000005,1.0645107,1.0635171,1.0641313,1.0716114,1.060184,1.0708810999999998,1.0582942000000002,1.080484,1.0738258,1.0736561000000002,1.0676489,1.0593857999999998,1.0606697,1.0539489999999998,1.0517582,1.0481061,1.0775794,1.0689116,1.0814778,1.0700766,1.0669079,1.0664226,1.066099,1.0544858,1.0670916,1.0667202000000002,1.0633513000000003,1.0473857,1.0579239,1.0703906,1.0643603,1.0763158,1.0790486,1.0721437,1.0862295999999998,1.0778861000000002,1.0747637,1.0741047,1.0716625,1.0654999000000005,1.0773197,1.0914822999999998,1.0758760000000005,1.0781761,1.0748373,1.0757183,1.089661,1.0393193000000005,1.0763649999999998,1.0711726,1.0715272,1.0812759,1.0763512,1.0722386,1.0828496,1.0789485,1.0797957,1.0643139,1.0809330999999998,1.0819744
0.99141169,,1.0644252,1.0049684,1.0462002,1.0627710999999995,1.0232946,1.0711809,1.0787976,1.0831318,1.0529535000000003,1.040604,1.0150465,1.0264682,1.0639995,1.0441178,1.0156337,1.0768924,1.0779043,1.0646124999999995,1.0740054000000003,1.0617815,1.0611167,1.0606246,1.0672864,1.0682191,1.0685314,1.0720668999999998,1.0915159000000003,1.063748,1.0560347999999995,1.0651888,1.0606118,1.0707235,1.0742575999999997,1.0566679000000003,1.0380278,1.0548316,1.0731599,1.08024,1.0631477,1.0725772,1.0761923000000002,1.0811335999999998,1.0703938999999998,1.0624328999999997,1.0636417,1.0625755,1.0617053999999997,1.0680504000000002,1.0583138,1.0710187,1.070788,1.0847307,1.0562587000000003,1.0828496,1.0748415999999998,1.0729237,1.0643841,1.0539085,1.0823828,1.0404370000000005,1.0618707,1.0644607999999998,1.0634638000000003,1.0640652999999998,1.0716836,1.0602170999999998,1.070841,1.0582465,1.0804691,1.0738029,1.0735176000000002,1.0676007999999997,1.0594184,1.0605502999999998,1.0539165,1.0517188,1.0481335,1.0775733000000003,1.0689474000000003,1.0814307,1.0701163,1.0661243,1.066347,1.0660628000000003,1.0545399999999998,1.066938,1.0667510999999998,1.0633143,1.0472844,1.0579093,1.0704594000000005,1.0642622999999998,1.0762041,1.0789823999999997,1.0721951,1.0860673999999997,1.077849,1.0746918,1.0738049000000005,1.0715734,1.0652575,1.0772218,1.0913652,1.0758226,1.0780850999999998,1.0749165,1.0755851,1.0895435,1.0388765000000002,1.0761876,1.0707977,1.0719198,1.0811648,1.0762997,1.0721518,1.0827527,1.079011,1.079724,1.0642712,1.0807983999999995,1.081827
0.9897182599999998,,1.0638533999999995,1.0041854,1.0459306,1.062935,1.0229474,1.0735635,1.0788081,1.0831287,1.0528063,1.0404890000000002,1.0148277999999995,1.0263598,1.0634878000000003,1.0437238,1.0157418000000005,1.0768108,1.0780755000000002,1.0647725,1.0739866,1.0614344,1.0611111,1.0605546,1.0672020999999998,1.0694084,1.0684302,1.0720334,1.0916032999999998,1.0644996,1.0555974999999995,1.0645676,1.0601914,1.070933,1.0741514,1.0566204,1.0375402,1.0545294999999997,1.0730618999999997,1.0802165,1.0629501,1.0726953,1.076226,1.0809902,1.0700359000000002,1.0623789,1.0635622,1.0626341,1.0618886,1.0680508999999998,1.0582973,1.0708911000000003,1.0707365000000002,1.0847661,1.0561368000000002,1.0828614,1.0747236,1.0729922999999997,1.0643994,1.0536557,1.0822419,1.0394468,1.0616068999999997,1.0644101,1.0633497999999997,1.0638882000000005,1.0715852,1.0601568999999995,1.0708184,1.0581102,1.0805694999999995,1.0737485000000002,1.0734695,1.0675956000000002,1.059353,1.0606085000000005,1.0539763,1.0516554,1.0480006,1.0775694999999998,1.0687580000000003,1.0812880000000002,1.0696216999999997,1.0663176,1.0662658,1.0660233,1.0545931,1.0669254,1.0667011,1.063257,1.0472895,1.0579987000000002,1.0702958,1.0642161,1.0762669,1.0789652000000003,1.0722098,1.0849861,1.0767184000000003,1.0745747,1.0737336000000002,1.0716933,1.0653504,1.0770786,1.0912902,1.0757686999999998,1.0776492,1.0748225,1.0754724000000002,1.0893487,1.0388693,1.0760639,1.0710127000000005,1.0717151,1.0809232000000002,1.0762647,1.0720516,1.0827014,1.0789478,1.0795965000000003,1.0642067,1.0805645,1.0816811000000002
0.99009073,,1.0642586,1.0042568,1.0457429,1.0626745,1.0223995,1.0732386,1.0787349000000002,1.0830968999999997,1.0527946,1.0403661999999998,1.0146121,1.0261577000000002,1.0624714,1.0439714,1.0155098,1.076647,1.0778579,1.0646596000000002,1.0737333000000002,1.0614991000000005,1.0610832,1.0605143,1.0672199,1.0694431000000002,1.0670538,1.0720822,1.0918360000000005,1.064021,1.0556392999999995,1.0647550999999995,1.0603133000000002,1.0706998999999997,1.0742964,1.056428,1.0373111,1.0543756,1.0729828,1.080231,1.0628566999999998,1.0726754999999997,1.0757658,1.0812579000000002,1.0700334,1.0622499,1.0635068000000003,1.0626897999999998,1.0617503,1.0679035999999995,1.0582116999999998,1.0709771,1.0706167,1.0846673,1.0561086,1.082893,1.0745627,1.0729264,1.0642923999999998,1.0532763,1.082116,1.0397529999999997,1.061506,1.0643142,1.0633448,1.0638806000000005,1.0716237,1.0601634,1.0707039,1.0580278999999997,1.0803657999999998,1.0737269,1.073411,1.0675709,1.0593708,1.0605508,1.0538568,1.0515966,1.0480005,1.0774983,1.067166,1.0813287,1.0685264,1.066107,1.0662651000000003,1.0659266000000005,1.0545472,1.0668858999999995,1.0667823999999997,1.0631491,1.0471894000000002,1.058037,1.0702544,1.0642074,1.0761626999999998,1.078917,1.0721244,1.085994,1.0777161999999998,1.0745761,1.0737102000000005,1.0715213,1.065185,1.0768711999999998,1.0911553,1.0757322000000002,1.0779506,1.0746733000000002,1.0752981,1.0890976,1.0389899000000002,1.0760252,1.0709749,1.0716391,1.0808356,1.076198,1.0719581,1.0826473999999997,1.0788359999999997,1.0796034,1.0641477,1.080446,1.0814023
0.98808211,,1.0642213,1.0036138,1.0455186,1.0625845,1.0219709,1.0711122,1.0786496,1.0830094,1.0526573999999995,1.0403618,1.0143887,1.0257403000000005,1.0643257,1.0435811000000002,1.0154029,1.0764587,1.0777658999999995,1.0644583,1.0736718,1.0612487,1.0610297000000002,1.0592332,1.0671760999999995,1.0695194,1.0683124,1.0720987,1.0917704,1.0639559,1.0555036999999998,1.0648608999999998,1.060375,1.0706741,1.0742113999999998,1.0562699,1.0368977,1.0540957,1.0729411,1.0803406,1.0628256,1.0723137,1.0762275,1.0812402,1.0699492,1.0620601,1.0633245,1.0626416,1.0616773,1.0678608,1.0581670000000003,1.0709325999999997,1.0706612,1.0846065,1.0559919,1.08304,1.0743098,1.0727742,1.0641890000000005,1.0533813,1.0819147,1.0394573,1.0612720000000002,1.0642847999999998,1.0632875,1.0638010999999998,1.0714627999999995,1.0601996000000002,1.0707457,1.0579696,1.0802935,1.0737048,1.0734458999999998,1.0671539000000003,1.0593575000000002,1.0605891,1.0538977,1.0515778,1.0478437,1.0775299,1.0688066,1.0813398,1.0685313,1.0659248,1.0662614,1.0657424,1.0545778,1.0667933,1.0665716,1.0630939,1.0471578,1.057997,1.0702602999999995,1.0640771,1.0761173,1.0788888,1.0719451000000002,1.0859419,1.0776518999999998,1.0744672000000002,1.0738746999999995,1.0713638,1.0649915999999997,1.0768296,1.0909563,1.0756875,1.0779465,1.0745509,1.0752038000000002,1.0890477,1.0385510999999998,1.0759639999999997,1.0709538,1.0715634,1.0807476,1.07611,1.0718862999999998,1.0825530000000003,1.0788057,1.0795277,1.0640749,1.080267,1.0812659999999998
0.9875872100000004,,1.0633706000000005,1.0022316,1.0451625999999998,1.0626297,1.0222664,1.0728664,1.0785401,1.0828805,1.0525123,1.0401726999999998,1.0141795000000002,1.0257174,1.0629756,1.0431887999999998,1.0150822,1.0764461,1.0774019999999995,1.0645144,1.0735353,1.0611718,1.0609778999999997,1.0604988,1.0670916,1.0693226,1.0684632,1.0720329,1.0917239999999997,1.0639821,1.0551625,1.0641123,1.0598651,1.0708816,1.0739406,1.0561190000000005,1.0367291,1.0538683,1.0727254,1.0804271999999997,1.0625492,1.0724558,1.0761888000000002,1.0808566000000002,1.0700011000000005,1.0619207999999998,1.0632802,1.0626229000000005,1.0617515,1.0678480999999995,1.0582030000000002,1.0709255,1.0706699,1.0845824,1.0560958,1.0831076999999998,1.0742642,1.0725973,1.0640185,1.0531218,1.0816737,1.0384721,1.0610307,1.0642275,1.0632225,1.0637872,1.0714898,1.0601336,1.070713,1.0578959,1.0802568,1.0736662999999995,1.073357,1.0674905999999995,1.0592328,1.0603447,1.0539398,1.0516044,1.047734,1.0774305,1.0685273,1.0810697,1.0690845000000002,1.0661629,1.066238,1.0657871999999995,1.0545139,1.0667741,1.0666243000000002,1.0630333000000003,1.0471518,1.0579971999999995,1.0702567,1.0640869,1.075877,1.0788376,1.0718085,1.0857636999999998,1.0775822,1.0744802999999998,1.0738384,1.0713855,1.0651049999999995,1.076762,1.0909102,1.0756308000000003,1.0778786,1.0745472,1.0751041,1.0890036,1.0383663,1.0759506,1.0708932,1.0715346,1.0806745000000002,1.0759676,1.070926,1.0824963000000003,1.0787469,1.0794365,1.0640123,1.0802327,1.0812019999999998
0.98773623,,1.0636948,1.0026484999999998,1.0450376,1.0624067,1.0217761,1.0684749,1.0783447000000002,1.0827091000000002,1.0522321,1.0400033,1.0139239999999998,1.025388,1.0632844,1.0432270999999995,1.0150469999999998,1.0763513000000002,1.0773901,1.0641117999999998,1.0733281,1.0611577000000003,1.0608228,1.0604802000000002,1.0670594999999998,1.068845,1.067093,1.0718087,1.0915592000000005,1.0634767000000005,1.0551726,1.0643496999999995,1.0599834,1.0705876,1.0740145,1.0559504,1.0364741,1.0536984,1.0725933,1.0804906000000003,1.0624392,1.0723805,1.0756239,1.0809767,1.0700366,1.0617255999999995,1.0633835,1.0626251,1.0616862,1.0678166,1.0582509000000002,1.0708828,1.0706264,1.0845028,1.0562016,1.0830318,1.0742170000000002,1.0725289999999998,1.0639971,1.0529953,1.0815777,1.0388691,1.0608894000000002,1.0641552,1.0631109,1.062459,1.0713757000000002,1.0600621,1.0707293,1.0578062999999998,1.0800696999999997,1.0736346,1.0732971,1.067523,1.0591191,1.0603704,1.0537218,1.0516016,1.0475774,1.0773063,1.0685523,1.0810311,1.0694155999999997,1.0662055,1.0661446,1.0656724,1.0544446,1.0666058,1.0665003,1.0630586,1.0471001,1.0579736,1.0701416,1.0640727,1.0756861,1.0788059000000003,1.0717736,1.0857828,1.0775218,1.0743884,1.0737906000000002,1.0711520999999995,1.0648373000000002,1.0767345,1.0908474,1.075538,1.0778328,1.0744176,1.0750552,1.0889258,1.0383707999999998,1.0758684000000005,1.0708374,1.0713917,1.0806458,1.0759636,1.0717155,1.0825472,1.078797,1.0793637,1.0639242000000002,1.0801488,1.0811211000000005
0.98548228,,1.0635484,1.0011985000000003,1.0447595,1.0622667,1.0214063000000002,1.0712553000000002,1.0784094,1.0827466,1.0521151,1.0400050000000003,1.0137831,1.0252225,1.0626405,1.0422812,1.0147555,1.0764823,1.0771034,1.0639645000000002,1.0732967,1.0605859,1.0605376,1.0603819,1.0669214,1.0692787,1.0670419,1.0716211,1.0914669,1.0635998,1.0549699,1.0643709,1.0600138,1.0704492,1.0737451,1.0556638,1.0360321999999995,1.053454,1.0725695,1.0804788999999997,1.0622531,1.0720440999999998,1.0758448,1.0808071,1.0699685999999995,1.0615433,1.0633398999999997,1.0625871,1.0615854,1.0677058,1.05823,1.0708138,1.070554,1.0844568999999995,1.0562299,1.0828453000000002,1.0741525,1.0724676,1.0639105,1.0527941,1.0814966,1.0382174000000002,1.0607732999999997,1.0641582,1.0630875999999998,1.0638124,1.0713364,1.0598967,1.0707495,1.0578083,1.0800325,1.0735834,1.0731936,1.0674281000000003,1.0590764,1.0603718,1.0536757,1.0516276,1.0476075,1.0772079,1.0685067,1.0809797,1.0691994,1.0655921,1.0661007,1.0656339,1.0544766000000003,1.0665814,1.0665611,1.0630177,1.0470913999999998,1.0579146,1.0699358,1.0640243,1.0756738,1.0787382,1.0715065999999998,1.0857046,1.0774558,1.0743167000000002,1.0737434999999995,1.0710791,1.0644956000000003,1.0765773,1.0907724,1.0754695,1.0777627000000003,1.0742911,1.0749865999999997,1.0888283,1.0382779000000002,1.0758369,1.0707707000000002,1.0713186,1.0805272,1.0759487,1.0716977,1.0825437,1.0787150000000003,1.0792754,1.0638515,1.0801792999999995,1.08104
0.98534447,,1.0631951,1.0009274,1.0445335,1.0622116,1.0210749,1.0720451,1.0783920000000002,1.0827564000000005,1.0518749,1.0398346000000005,1.0135785,1.0248848000000002,1.0632131,1.0427123,1.0144826000000002,1.0765967,1.0768911000000003,1.0642108,1.0731717,1.0607237,1.0607618,1.0603295999999998,1.0668827000000003,1.0692133,1.0683086999999998,1.0714982000000002,1.091192,1.0636005,1.0546677,1.0635643,1.0596524000000005,1.0704528999999998,1.0736244,1.0554497,1.0353099999999995,1.0532327,1.0723746,1.0804373,1.0622494000000002,1.0720937999999998,1.0752491000000002,1.0808867000000002,1.0697430000000003,1.0614260000000002,1.063087,1.0626165000000003,1.0614677999999995,1.0676798,1.0581046,1.0707822,1.0704467999999998,1.0843711,1.0562161,1.0826394999999998,1.0740875000000003,1.0725397,1.0640024,1.05249,1.0814056,1.0385118,1.0606978,1.0640609,1.0630682,1.0637462000000002,1.0712641,1.0599154,1.070506,1.0578021,1.0799492999999998,1.0734929999999998,1.0730159999999995,1.067356,1.0590803999999998,1.0603794,1.0536306,1.051494,1.0474856999999995,1.0771501000000003,1.0665444999999998,1.0808766999999997,1.0688001000000005,1.0657686,1.0661021,1.0654969,1.0544939000000002,1.0664744000000002,1.066414,1.0629835999999997,1.0470884,1.0578284,1.0700337,1.063998,1.0758177,1.0787349000000002,1.0714089,1.0854700000000002,1.0773553000000002,1.0740820000000002,1.073748,1.0710222,1.0647238,1.0765536,1.0906711,1.0754435,1.0777031,1.0741674,1.0749063,1.0887616999999998,1.0382388,1.0754222,1.0707388000000002,1.0711632000000002,1.0804516999999998,1.0758543,1.0716612,1.0826376999999998,1.0787489,1.0792453,1.0638071999999998,1.0800953999999998,1.0810121
0.98465914,,1.0632677,1.0008245,1.0442456,1.0619431,1.0210592999999997,1.0726497,1.0783614,1.0827352,1.0516515,1.0396059999999998,1.0133788999999995,1.0246608,1.0632156,1.0426490000000002,1.0145622,1.0766326999999998,1.0768448999999998,1.0636601,1.0730077,1.0606682,1.0606987,1.0601974,1.066834,1.0691885,1.068211,1.0713696,1.0913517,1.0635154999999998,1.0544779,1.0638198000000003,1.0595190999999995,1.0697411999999995,1.0740696,1.0552543,1.0355542999999998,1.0530154,1.0722532,1.0803787000000002,1.0621048,1.0720571,1.0754223,1.0810423,1.0697428,1.061341,1.0630881999999997,1.0625401,1.0615399,1.0675852999999995,1.0580595000000002,1.0707282,1.0703366000000003,1.0843072,1.0561582,1.0825611,1.0740496,1.0726404000000005,1.0640272999999998,1.0489049,1.0813503,1.0380743,1.0605462000000003,1.0636071,1.0629376,1.0636467,1.0711999,1.0598857000000002,1.0703915,1.0577343999999995,1.0798922,1.0731081000000002,1.0730815000000002,1.0672406999999997,1.0589613,1.0603161,1.0537086,1.0514745,1.047492,1.0771036000000005,1.0682224,1.0808146,1.0691384999999998,1.0656421,1.0659702000000002,1.0654572000000002,1.0545223,1.0664055,1.0664873,1.0629417,1.0469624999999998,1.0578369999999997,1.0698797,1.0639087000000005,1.0758072999999997,1.0787376,1.0713776,1.0855713,1.0773141000000002,1.074237,1.0738936999999995,1.0709523,1.0643982,1.0765511,1.0906537000000005,1.0753676999999997,1.0776509,1.0740341,1.0748342999999998,1.0887138000000005,1.0385119,1.0757268999999998,1.0707083,1.0712062000000002,1.0803356999999998,1.0758289,1.0716251,1.0827519,1.0788372000000002,1.0791416,1.0637033,1.0800307999999998,1.0809077000000002
0.98418343,,1.0629442,1.0001324,1.0439165,1.0618346000000003,1.0204085,1.0709891,1.0782671,1.0826436000000002,1.0514873999999998,1.0394925999999998,1.0132493,1.0243445999999998,1.0611595,1.0416275000000002,1.0141277,1.076656,1.0767599000000003,1.0634497,1.0729036,1.0601332,1.0606378,1.0602629,1.0668133,1.0691026,1.0682347999999997,1.0713507999999998,1.091199,1.0634473999999998,1.0542233,1.0636492,1.0591195,1.0686241000000003,1.0734947,1.0551757,1.0353581,1.0526962,1.0721598999999995,1.0802641000000002,1.0618553,1.0717943,1.0759459000000002,1.0807667,1.0693907,1.0612692999999995,1.0631231,1.0625522000000005,1.061578,1.0675817,1.0579296,1.0706334,1.0703242,1.0842203,1.0560586,1.0824888,1.0740775,1.0727024000000005,1.0641481000000002,1.0523828,1.0812466,1.0375419,1.0603421,1.0638612999999997,1.0614243,1.0636066999999998,1.0712541000000002,1.060001,1.0704144000000002,1.0576993,1.0799235,1.0733259,1.0729612999999998,1.0672944999999998,1.0589502,1.0601283,1.0534944999999998,1.0513716,1.0474873,1.076993,1.0681075,1.0805235,1.0678085999999998,1.0653694,1.0644721,1.0653713000000002,1.0541027999999997,1.0664294,1.066455,1.0628309,1.0469611000000003,1.0577682,1.0698509,1.0638974,1.0752091,1.0787897,1.0713785999999998,1.0855216,1.0772546999999997,1.0743098999999998,1.0738912,1.0710406,1.0642343000000003,1.0761228,1.0905793999999998,1.0753759000000005,1.0775717,1.074074,1.0747950999999998,1.0886469,1.0381885,1.0756392,1.0707247,1.0711566,1.0802693,1.0758734000000003,1.0716834,1.0827690000000003,1.0789118,1.0791432000000003,1.063711,1.0799466,1.0808444
0.98300678,,1.0632711999999995,0.99884838,1.0437455,1.0617185,1.0205226,1.0731412,1.0781945,1.0825876,1.0512628999999998,1.0393255,1.0130427,1.0241615,1.0630486,1.0422846,1.0141170000000002,1.0766202000000002,1.0767145,1.0635761,1.072714,1.0604701999999997,1.0605971000000003,1.0602635,1.0667816,1.0690314,1.0668075,1.0714471,1.0914242,1.0632268000000002,1.0542276000000002,1.0631129,1.0593015,1.0704651,1.0738243,1.0550461,1.0331898000000002,1.0524302,1.0719241,1.0800254,1.0618491999999995,1.0718887,1.0760298,1.0809966000000002,1.0697151,1.0609425,1.0630842,1.0625374,1.0615206999999998,1.0675685,1.0580115,1.0706071,1.0701872,1.0842468000000005,1.0559683,1.0825974000000005,1.0739566000000005,1.0726979,1.0641444,1.0518782000000002,1.0811622999999997,1.0375780999999995,1.0600606999999995,1.0637478,1.0627271,1.0635483,1.0711542,1.0599084,1.0705095999999998,1.0575173000000002,1.0796666,1.0732844,1.0728898,1.0672919000000003,1.0587785000000005,1.0601398,1.053537,1.0513775000000003,1.0474321,1.0769025,1.0678942,1.0806167,1.0687488,1.0655196999999998,1.0657549999999998,1.0652741,1.0544511,1.066348,1.0662056,1.0627581,1.0469548999999998,1.0577586,1.0698016,1.0622596000000002,1.0752921,1.0788958999999998,1.071259,1.0855083000000003,1.0772609000000002,1.0744224,1.0735694,1.0707136,1.0643227,1.0763553,1.0904826,1.07541,1.0775754000000002,1.0738666,1.0747126,1.0885757,1.0382768,1.0756403999999995,1.0706998999999997,1.0711154,1.0802193,1.0750524,1.0717635,1.0826166,1.0789861999999997,1.0791441000000002,1.0637307000000005,1.0798752,1.0807359
0.98301744,,1.0627691,0.99849361,1.0434307,1.0615279999999998,1.0201588,1.07309,1.0781543,1.0825245,1.0510965999999995,1.0392752,1.0127063999999997,1.0239952999999995,1.0627834000000005,1.0419617999999995,1.0138722999999998,1.0765451,1.0762898,1.0631217999999998,1.0722071,1.060419,1.0605289,1.0600808999999998,1.0665221,1.0688796000000005,1.066805,1.0714737,1.0914680000000003,1.063055,1.0539515,1.0631825999999998,1.0592163,1.069621,1.0736829,1.0545741,1.0346935,1.0523013999999995,1.0717777,1.0799652,1.0616404,1.0718158,1.0755243999999995,1.0806974,1.0697547000000005,1.0604248,1.0630878999999998,1.0625117,1.0614928,1.0675031,1.057907,1.0704731000000005,1.0701863,1.0842627,1.0558061999999997,1.0827265,1.0739315,1.0722841000000003,1.064038,1.0519989000000003,1.0810689,1.0374385,1.0597749000000003,1.0636916,1.0626341,1.0635616999999995,1.0711530000000002,1.0599145,1.0704226,1.0574393,1.0794469000000002,1.0732841,1.0728157,1.0671666,1.0587763,1.0601435,1.0534654,1.0513585,1.0472078000000002,1.0755830999999998,1.0678635,1.0804458,1.0686634,1.0653708,1.065712,1.0651863,1.0543659,1.0661362000000003,1.0661746,1.0627178999999998,1.0467709,1.0577145,1.0697542,1.0636791999999995,1.0750045,1.0790129,1.0710498000000002,1.0854975000000002,1.0772707,1.0744523,1.0737112,1.0704759,1.0639129,1.0763046,1.0904205,1.0754926,1.0776059999999998,1.0736773,1.0746658999999998,1.0885038,1.0380480999999997,1.0756264000000002,1.0707989,1.0709981000000002,1.0801295999999998,1.0760045,1.0717627000000003,1.0824341,1.078794,1.0792199,1.0638329,1.0796914,1.0806901
0.98127466,,1.0616714,0.997688,1.0430151999999997,1.0611868999999998,1.0197942,1.0730346,1.0780996,1.0824710999999998,1.0509008000000002,1.0387603,1.0125768,1.0239797,1.0617357,1.0409991,1.0132219,1.0764321,1.0759442,1.0629443,1.0723777,1.0597686999999998,1.060496,1.060077,1.0664874,1.0688806,1.0681286,1.0714482000000003,1.0914649,1.0630822,1.0533029,1.0630057,1.0585196,1.070238,1.0731992,1.0545838,1.0336013000000002,1.0520511,1.0716987000000002,1.0799398,1.0613335,1.0716032,1.075735,1.0802821,1.0694792999999998,1.0605328000000005,1.0630031,1.0622306,1.0614375,1.0674303999999997,1.0579287999999998,1.0704564,1.0701525000000005,1.0843558000000002,1.0556662000000003,1.0828241999999997,1.0739106,1.0725887000000005,1.0639763,1.0519202,1.0809845,1.0367867,1.0594594,1.0636085000000002,1.0626222999999997,1.0633634,1.0710081,1.0598533,1.0703166999999998,1.0574245,1.0795388999999995,1.0732076999999998,1.0728396999999998,1.0670891,1.0587497,1.0601641999999998,1.0535216,1.0512967999999998,1.047291,1.0767647,1.0659914,1.0801716999999995,1.0684131,1.0655533,1.0656786,1.0651239,1.054332,1.0661445,1.0662176999999995,1.0626014,1.0468371,1.0577263,1.06962,1.0636075,1.0748081,1.0789902,1.0706493,1.0856264000000002,1.0773165,1.0744233,1.0735854000000002,1.0705712999999997,1.0637585,1.0762302,1.0903635,1.0755508,1.0776803,1.0736241,1.0746033,1.0884689,1.0378149000000003,1.0756392,1.0709051000000005,1.0710647000000002,1.0801346000000005,1.0759047000000002,1.0716126999999998,1.0823097,1.0786129,1.0793076999999998,1.063817,1.0797193000000005,1.0806384
