slope_2_100,intercept_2_100,slope_91_100,disC_2,disC_max_2,disC_100,battery,RuL_0.88Ah,rul_80%,rul_0.88Ah,F7,F8,F9,F17,F24,F34,F38
-2.826219473912399,0.3483161371002982,-3.369673900871596,-0.1207318403862102,-1.4285735014804062,-2.120541734102829,b2c0,297.0,311,299,0.0373694736036263,0.0140129444444596,7.779771985189008e-05,-0.071275723900435,1.1383298738529766,0.7858995167673726,28.13857654545454
-9.438141524033984,0.882504748534232,-9.394427830600424,-0.1905360985977117,-2.013200593846268,-6.975851440243713,b2c1,146.0,158,148,0.0206886081656847,0.0201764166666578,8.472386693905458e-05,-0.0742903301920403,1.236563620533228,-2.003904880704514,29.153876969696974
-0.2707108915806652,-0.0652292305207062,-0.4164986799000144,-0.1818648403703844,0.0202895817111476,-0.2842852141434512,b2c10,559.0,576,560,0.0053607654850759,0.0028370277777867,1.1711982872396097e-05,-0.0250583992933611,1.090726218646603,0.2623919379461128,30.13714446464646
-0.1093196056547,0.1258833138105558,-0.2875386421038869,0.0787465998062496,-0.2297506155070234,-0.040065143164825,b2c11,475.0,487,476,0.0239612535336802,0.0031128611111199,1.1960052857015637e-05,-0.0256420630700442,1.0900172642194343,0.0206882072737712,30.532960151515155
-1.0508843774377077,0.1317034374951906,-1.0507170060431523,-0.0004188048715945,-1.0932674067774706,-0.7568958699238316,b2c12,456.0,472,458,0.0387110289979616,0.0053854444444425,2.09096645579726e-05,-0.0356258648550857,1.1015258710249614,-0.2464470088308203,30.40700724242424
-0.8099987654220425,1.0647382052655665,-0.7798918986550288,0.9893481648688822,-1.090683026674225,0.0165081142376599,b2c13,481.0,493,482,0.0463932070294154,0.0048683888889229,2.696120529977878e-05,-0.0372674407949978,1.1058649700169312,0.4452110711289236,30.326898919191915
0.2272010743807885,0.7687950598535013,0.1752030987000905,0.7841139856404038,0.2123943426316652,0.6457827470346281,b2c14,483.0,492,484,0.0308038123095628,0.0022246111110888,1.5636949654758054e-05,-0.026216348300618,1.0899830017902918,0.3472880435505914,30.23667663636364
0.4205169818438141,-0.1658509547115597,-0.617302239990259,-0.4137750640714019,3.235873123094092,0.0878992243340449,b2c17,492.0,508,493,0.0474621113394673,0.0022128888889056,1.768866944199445e-05,-0.0211632076963048,1.0842349244726182,0.5765956566123229,29.595368909090904
-0.4653775554518434,-0.7435961580755376,-0.5073634925031313,-0.8139520507742686,-0.7647191877505926,-0.8398400301628713,b2c18,485.0,506,486,0.0068670522216621,0.0029322222222134,8.315054684389587e-06,-0.0219009553463608,1.085892242815743,0.9169476839736816,30.048362797979795
-1.3110528045052376,-2.591623768150766,-0.902099958344549,-2.6204421198194097,-1.919409581035505,-2.575404483442361,b2c19,459.0,482,461,0.0132708971610708,0.0040546666666614,2.069941027548951e-05,-0.0313206294519972,1.0714363095584525,0.5579722982676145,30.19748982828284
0.1435871388418823,0.3824144177715058,-0.0678019944722073,0.3140483467033505,0.6982222758829392,0.3084602992018667,b2c2,436.0,447,437,0.0031623732903898,0.0019133055555613,8.85003431989804e-06,-0.0208470459127896,1.090364002883604,0.827358554896449,29.86098985858586
-0.1271589794360566,0.7494064005517297,-0.1628149821220056,0.6688838552654606,0.1499547975215656,0.3517054574837879,b2c21,487.0,498,488,0.0180634416631918,0.0033861666666581,2.116092710732933e-05,-0.0305850740099701,1.094222820665158,-0.6996040268839963,30.16105161616162
-0.3154385806364848,0.3919312944413023,-0.1996205181382813,0.3849292087569649,-0.8062877443027705,0.0106317751441051,b2c23,525.0,539,527,0.0144824951260428,0.0036691111111224,1.6103796587401386e-05,-0.0288440739554424,1.0905552348757204,0.2779000191169416,29.97702136363636
-0.0093854678020531,-0.3296853343567976,-0.1732325111051171,-0.3890297171662027,0.088156025819331,-0.2369028744943731,b2c25,459.0,473,460,0.0195869818351037,0.0027709166666767,1.1138519170177266e-05,-0.024172894099793,1.084850607010968,-1.374988461788977,28.71784805050505
-0.0646259868602292,0.7927805526364202,-0.2634766117569246,0.6850684637321257,0.4914638425109008,0.4038067401712214,b2c26,469.0,479,471,0.0431468843032221,0.0030735833333466,1.3067871627669437e-05,-0.0261253647968525,1.0970117382381004,0.3121531387683802,29.705861222222225
0.2634471073640546,-0.4873349108179571,0.0832232015713706,-0.5301783774083434,0.7343891964321757,-0.1230884198311906,b2c27,466.0,481,468,0.0225842359405892,0.0018024999999823,7.531521116305905e-06,-0.019941484065916,1.0798944672946496,0.4413326771981083,29.903477979797977
0.3309541459387428,0.1311438566459083,0.1482619128957132,0.1014759821339704,0.888065540243378,0.3271863720604765,b2c28,509.0,523,511,0.0147912375474967,0.0018341388888956,7.852007638118784e-06,-0.0171113153504867,1.072238204499304,0.3545949185504966,30.299562767676765
0.5424858968072104,0.16598633580355,0.3222561387123473,0.1699498371146071,1.63982293564204,0.4974485328602828,b2c29,496.0,507,497,0.0100295319366312,0.000866166666654,1.1083928161503515e-05,-0.0196032388614533,1.0817021175747203,0.5357082139699685,30.619532545454547
-1.774414724999611,-0.2963420820849486,-2.181649680630697,-0.5330036471969698,-1.6442378005055889,-1.6653390328197548,b2c3,332.0,347,334,0.0325959886970109,0.0102836111111059,5.961214937117179e-05,-0.0580948774628119,1.1175634667210852,0.9318009955308852,30.06739974747475
0.3281389099030099,-0.3609092604966008,0.1386579573823848,-0.3952233202039913,0.9528185438635156,0.0041186859061827,b2c30,479.0,493,480,0.0253626159346506,0.0013364999999936,8.466844562560747e-06,-0.0198169553322532,1.0807308832209634,0.1749604629346777,29.98974753535354
0.376169161785602,0.3700213099009208,0.2132639820777603,0.3172223453612072,1.245729342435515,0.4982072527016506,b2c31,490.0,502,492,0.0121053532494227,0.0017839722222419,8.495704809212455e-06,-0.0202999613371085,1.085786361481098,-0.2015719155479303,29.878176929292927
0.4432485039642925,0.9076427695346808,0.3304276543874376,0.9107800186578648,1.132154161036201,0.895294058940595,b2c33,518.0,527,520,0.0003284066708187,0.0015995277777847,1.1900646730137844e-05,-0.0216696988405101,1.0872316357516096,0.442670487938301,30.62064022222222
0.445047075762876,-0.1606686086911421,0.2752394351319629,-0.1851857490471303,1.190325426416442,0.2332699804636366,b2c34,497.0,511,499,0.0172770521405523,0.0012167222222103,8.466126227566356e-06,-0.0173842195657166,1.081153222352228,-0.2484865936243778,30.60527203030304
0.2496517007105931,-0.1855903047251175,0.0172518294407045,-0.2332687044514627,0.806704622930671,0.0434317274846603,b2c35,461.0,473,463,0.0359134684452986,0.0021855277777831,1.578842314610207e-05,-0.0240483596030852,1.0841487258435023,0.281534410331723,30.55873679797979
0.4585782918300466,0.9648676916499634,0.3179558434110647,0.9402935127044552,1.4381960579516138,0.9332523709792984,b2c36,532.0,542,534,0.0166251368596996,0.0011026388888666,1.4775336395390088e-05,-0.0232198623716204,1.0876857491510232,0.2704431149210649,30.335337000000003
0.4026720881618927,-0.1049473395023965,0.2599966510515017,-0.1027549492620441,0.8861400758496069,0.2320374674773717,b2c38,462.0,474,464,0.0252158852001476,0.002633611111122,1.2364089402630871e-05,-0.024570951321791,1.0819191507716612,0.0939107431730548,29.734675161616163
0.5432579711747348,0.9886534063053298,0.3327719681254521,0.9106107887790056,2.2571451859391773,1.0028476315600328,b2c39,457.0,464,458,0.0208663461259679,0.0028126666666707,1.681623161464974e-05,-0.0274906751133357,1.087998077758188,0.2903566503484214,29.74483935353535
-0.6887201543716908,0.2280104455716013,-0.7496098905811145,0.163307919757299,-1.086444145146009,-0.4140715298303001,b2c4,441.0,453,443,0.0460700350360095,0.0044092222222218,1.6980325131012388e-05,-0.0318859920184362,1.097450305506564,0.2998089878655605,30.21229415151516
0.4093313672585498,-0.1344178316919516,0.148408759899399,-0.223380254491141,1.6742718618599333,0.2001001109253427,b2c41,427.0,439,429,0.0353346302829706,0.0018062777777743,9.961574626987134e-06,-0.0201149827333652,1.0818686776996191,0.1557876594890217,30.29058161616161
0.3672456031462703,0.7964752582051744,0.2088645576590168,0.798456276532433,0.8504627749589659,0.7600369848201985,b2c42,463.0,473,465,0.0101203113729994,0.0023138333333037,1.3345247548259549e-05,-0.0257974439912742,1.0897114817970948,0.3684073358369559,30.349650161616164
0.370605532201896,0.4155731412733477,0.1951170809010786,0.3463124534122361,1.3897439997887011,0.5165912013732266,b2c43,459.0,471,461,0.0205454144914372,0.0034136388888725,2.2911395188766136e-05,-0.0315123913362625,1.0869288548469975,0.2746626584601017,30.2807234949495
0.4532501484860918,0.0153104469844726,0.3106495365336316,0.0070540617760508,1.1902181927234057,0.3463003186985036,b2c44,455.0,466,457,0.0427889772459151,0.0031178333333343,1.6267248579815374e-05,-0.0275330939607093,1.0808544246525802,0.2120584663787781,30.27860135353536
0.197504195193881,-0.0273086483877069,0.1092585858307495,-0.04741836365732,0.3503771173969204,0.1234032182085615,b2c45,485.0,498,486,0.0035887701227284,0.0020335277777547,1.254371988296686e-05,-0.0235783948406379,1.0835700738879466,-0.1096035786324236,29.97903942424242
0.5203577738551717,0.2730333373578067,0.3620285603125966,0.2370312970629431,1.7477613106667171,0.5546252278103699,b2c46,428.0,437,430,0.0383046103130124,0.0036685833333365,2.094389227562053e-05,-0.032335174942384,1.0825215956549616,0.2465357785014816,29.73767476767677
0.1792026359120766,-2.777731187607296,0.028525983300173,-3.0184755604608067,1.8485093235685977,-1.6107860854640137,b2c47,710.0,740,712,0.0113690988538537,0.0008888888888947,4.039992902576623e-06,-0.0118059398223517,1.059172751600185,-0.9391312976451652,29.62258664646465
0.246932631576406,-0.3300194825106035,0.1128693538063836,-0.3318624155201565,0.3480878408402291,-0.0273551205277652,b2c5,478.0,492,479,0.0161551877595274,0.0020266666666657,1.1915056236042616e-05,-0.0235848412260672,1.0800423819667866,0.0470150091310124,29.742636131313134
-1.6337154091410273,0.0283334179336464,-1.589198767924628,-0.2385076896699844,-0.9549640392851492,-1.2934507212895696,b2c6,508.0,528,511,0.0309752686730965,0.0065065833333051,2.479254505115343e-05,-0.0391671677905011,1.1102649594138478,-0.4480520649423027,29.66932621212121
0.2151537882482138,-0.4793361009553497,0.2958338566109754,-0.4254546557499293,-0.243474226634492,-0.106865528231649,b3c0,1007.0,1027,1008,0.0095763022982,0.0005589444444424,2.8611408363811546e-06,-0.0110595791874371,1.0741386862771691,-0.5964198864146226,30.85604449406231
0.1493330543597223,-0.7298929019334814,0.277926593596173,-0.6799585635536595,-0.4130894541643464,-0.3042452813231909,b3c1,1061.0,1094,1062,0.0120248386616071,0.0008152777777397,2.735797930027868e-06,-0.0103520390130565,1.0716096447283463,-0.862022105802879,31.5804788147771
0.205528713832926,0.1681318603551341,0.3843847923185686,0.2816959131732344,-0.7483370871380365,0.3004000860827593,b3c12,930.0,947,931,0.0176263516097459,0.0013787222222134,5.4156065267406766e-06,-0.0156630488149662,1.0789852017580948,-0.7875158070588384,31.226991005176664
0.1543322605373356,-0.6237150127197254,0.2010805685694631,-0.6097839970645276,-0.1456360592220751,-0.2539452790986506,b3c13,814.0,835,815,0.0151826820979136,0.0007113611111151,3.860188668259377e-06,-0.0123393187769284,1.075315951069431,-0.7703274680937326,31.32390945452217
0.3075248198567819,0.1772495848615063,0.3769352915278955,0.1933653956264707,0.3782567745479885,0.3568671069036158,b3c14,856.0,872,857,0.0157262297564237,0.0009098055555654,4.574543358170939e-06,-0.013479341537191,1.0805615867671845,-0.4893070794470233,31.07101562728634
0.2040857220379263,-1.213393294965962,0.2934182720017821,-1.1523251938458468,-0.3995596902370364,-0.569657954334657,b3c16,1636.0,1699,1637,0.004944660343162,0.0006778333333343,1.0239030219726656e-06,-0.0058593610296497,1.0673834407576523,-0.6957324771004707,31.982504485808743
0.2193605250785751,-0.8380556026894288,0.3516397063524881,-0.6295441774950113,-1.451742320647538,-0.3129454279157073,b3c17,1313.0,1356,1313,0.006129396697393,0.0009523888888693,1.9357622391641195e-06,-0.0080938265911216,1.0695575148436267,-0.637542319437955,32.463657482050884
0.0091394410632807,-0.1032754594113013,0.2121120661302496,0.0195276528598586,-1.2520899794513014,-0.012114290529848,b3c19,1153.0,1187,1154,0.0126846985591971,0.001020138888883,3.532065851252302e-06,-0.0125750162677431,1.077988053969309,-0.8560175978902684,32.12290271778432
0.3477013422710865,-2.7104982961753823,0.3316128440573306,-2.698938432515725,0.2626501669821461,-1.399756285754835,b3c24,823.0,851,824,0.0141578601173477,0.0002220555555538,3.5214164433795964e-06,-0.0117278319337133,1.054745018095445,-0.1158839950647667,32.09002184520626
0.3267789544343163,-1.1446904763662331,0.3242812406132836,-1.1026681261054667,0.0931475349614194,-0.4437699280585619,b3c25,987.0,1014,989,0.0130967395053979,0.0004812222222199,3.610094240075016e-06,-0.0120759050431361,1.0688729817527618,-0.1672069037438177,32.23894607047104
0.2278959476244717,-1.2077849669413472,0.271858685051304,-1.1711618778955175,-0.2102276691681657,-0.556852789442856,b3c27,848.0,874,849,0.0150038976009562,0.0005886388888498,3.721456930152376e-06,-0.0119542996256729,1.0684528693817092,-0.3834921175173171,32.171516190630726
-1.4821795450191793,-2.234214286235157,-1.0925378626744988,-2.2276332328642896,-2.0065452944825526,-2.484548277355336,b3c28,539.0,587,540,0.0314833862328544,0.0047040277777696,1.829703109196902e-05,-0.0317760571520765,1.0780050257281324,-1.1043404393614722,32.29481735618468
0.2336775200206577,-0.3489996098236977,0.3305278592380227,-0.2789422784621275,-0.3897484330724783,-0.0089245012986417,b3c30,933.0,950,934,0.0158747533134646,0.000652222222186,3.55599598598566e-06,-0.0117494531337483,1.075042266046469,-0.7838062740345535,30.734948611812825
0.1837906066437189,-0.415773231765113,0.2934548525789834,-0.3507696467734893,-0.4350259801841903,-0.0887685252600302,b3c31,729.0,745,730,0.0214298708520787,0.0013373055555447,7.039784953822774e-06,-0.0173527392288783,1.0752509516695643,-0.3373187307016252,31.314866617830287
0.1489916576836708,-1.3254421179291085,0.2455774478486071,-1.236691361935489,-0.8802472483482313,-0.6776548133777163,b3c33,1282.0,1320,1283,0.0078308215011944,0.0004668333333341,2.171999442339033e-06,-0.0088133074705989,1.067705030194248,-1.0083210779466327,31.68053311073072
0.0815197154332909,-1.1689105121955905,0.1939687573901243,-1.0959408751877606,-0.8429401892279896,-0.6322663452244992,b3c34,1156.0,1200,1157,0.0131027100985309,0.0008795555555991,2.490658398717162e-06,-0.0101999168623427,1.0699985815094666,-0.7850698985824494,32.24056792954165
0.0664097025311278,-1.576227849462201,0.2144443128337504,-1.527454179672436,-0.6869444323285052,-0.8921210493358722,b3c36,921.0,940,922,0.0107866851581466,0.0007331388889042,2.867103702485542e-06,-0.0110887330577948,1.0654374969967626,-0.7585443795405702,32.17792726959933
0.215619373690427,-0.0316621978498366,0.3401580610433516,0.0887773107347304,-0.7643397460407276,0.1810995500269415,b3c4,1046.0,1074,1047,0.0125564562073647,0.0005060277777673,3.184408262992198e-06,-0.0108714223103976,1.0773882757204911,-0.956754610438761,31.175094816323675
0.1935055070597315,-1.26324614918018,0.2347004462062263,-1.2756538125320678,0.0966626738420044,-0.6188569561285759,b3c40,794.0,820,795,0.0126705785221655,0.0005450555555626,2.35783906820854e-06,-0.0094926628141487,1.0686220314667605,-0.7016937765174909,30.94251458940927
0.3464626486032073,-2.285303791313425,0.3582188561834318,-2.2552295971713385,0.1302992561084996,-1.1309445210310307,b3c41,784.0,817,785,0.0107300645967228,0.0004678611111259,3.1060900957680246e-06,-0.0111380217621722,1.0570362377327918,-0.6190365309526271,30.826795353262064
0.2819714740058592,-0.613154041472494,0.4192527210863994,-0.5082576872528038,-0.5420259133471556,-0.1310201961822268,b3c42,1640.0,1691,1642,0.0109657077338258,-0.0001315000000232,2.1725676416314622e-06,0.0006392678783643,1.0719496729006297,-0.6076010143571189,30.697724128807128
0.2888141928878101,-0.2549419021450194,0.3263584314513474,-0.1437444794808556,-0.6124037421109788,0.0915788800906367,b3c43,1044.0,1065,1045,0.0263847795056951,0.0007624722222345,3.480946528465993e-06,-0.007157317134052,1.0763928311559956,-0.5058544116074728,30.87963510704019
0.3009198014720648,-0.2159268165034972,0.3637639967980599,-0.1704070359137618,0.0472739936744963,0.1174103222808817,b3c44,938.0,952,939,0.0128856048598587,0.0004924166666668,3.572702566776677e-06,-0.0121569566891332,1.076176922340755,-0.5584420907139531,30.63708371381617
0.2556535786108666,-0.3818176863069381,0.386156057403706,-0.2480227613762698,-0.8100243035978938,-0.0063328264147189,b3c45,1799.0,1853,1801,0.008574502794756,0.0003303611110894,1.5641356943366832e-06,-0.0077244465648047,1.073796725694924,-1.1456513925476948,30.85185706796956
0.1234503365300764,-2.279475745001185,0.2558087075047135,-2.1957895346640064,-0.9894782583311365,-1.2798272996797675,b3c5,826.0,855,827,0.0166861934027392,0.0008341388888624,3.815891522114736e-06,-0.0124237535402433,1.0574205175203462,-0.3939158826352056,32.261078964448494
-1.510711181240832,-1.2201305162952996,-0.9012621459040604,-1.0893754710358083,-2.013200593846268,-1.831999972612784,b3c6,665.0,708,666,0.0299881493049521,0.0048175000000227,1.5982924280066475e-05,-0.0298986784346335,1.0819873386742804,-1.6088737076806048,31.419502371477147
0.2321362000128706,-0.7469532806467357,0.2763528585859462,-0.7088326149333718,-0.173263131159795,-0.2680487167459231,b3c8,826.0,844,827,0.0145370697241576,0.0005608055555654,3.7111224518319657e-06,-0.0125167981869449,1.072868755979442,-0.4866952980939274,31.261809854179447
0.2727756227700629,-0.2480760979315535,0.4368409637833567,-0.1863722455067409,-0.2328498457479729,0.089601786157097,b3c9,1037.0,1059,1038,0.0176600657374208,0.000984833333355,4.837528268999837e-06,-0.0149996740591699,1.0749458432738055,-0.8954921946658985,31.303240148775743
