slope_2_100,intercept_2_100,slope_91_100,disC_2,disC_max_2,disC_100,battery,RuL_0.88Ah
1.3349831783915356e-05,1.0845931183717283,-2.0907501634421503e-05,1.0817510241542023,0.004106722814336106,1.0850037100969974,b1c2,2235.0
-1.5683957200307574e-05,1.0835484162494482,-4.679195410541003e-05,1.081378891823605,0.0021516190525043832,1.0812610543868826,b1c30,707.0
-2.466491360331169e-05,1.0982465000703447,-4.175851498185406e-05,1.0961852980992308,0.001925167247277093,1.095302279667378,b1c31,874.0
-1.19170645385136e-05,1.0812163017838992,-3.996309025322243e-05,1.07924149474709,0.0020333109626207158,1.0793413657776,b1c32,729.0
-2.05463636631098e-05,1.0964602062755355,-4.638094549015869e-05,1.0941365788059965,0.0022283380067655845,1.0937074773094166,b1c33,755.0
4.741793846463338e-08,1.0800222207286054,-2.601041331990297e-05,1.0779781303444538,0.002667015468204248,1.0793494722491044,b1c34,740.0
3.7394466938511783e-06,1.074266266090451,-2.8049918839449675e-05,1.0722447119061334,0.002844836018106589,1.0738881053712022,b1c35,701.0
-6.394222769739813e-06,1.0815353676345871,-4.3772414833810376e-05,1.079420995633935,0.0023780787762042177,1.0801270325812666,b1c36,702.0
-9.195900139147284e-06,1.0784321770757361,-4.7611218832245295e-05,1.0762957007947178,0.0023324283500505416,1.0766881866373217,b1c37,646.0
-8.667195463107902e-06,1.0761938282886736,-2.3032456464852108e-05,1.07426244930174,0.002140836386250955,1.0748398184098746,b1c38,615.0
-2.377595778035868e-06,1.0857204442022366,-3.29436468770853e-05,1.083443641845405,0.0027898528327765515,1.0847201914053235,b1c39,623.0
-7.249795478836418e-06,1.0872339367969246,-3.939344906489889e-05,1.0849562294790105,0.00259605742315161,1.0857115229864505,b1c40,964.0
8.296227010928803e-07,1.0827870532638078,-2.980114639110913e-05,1.0806327135011975,0.002745476758018839,1.0821237560655104,b1c41,1049.0
3.087599403372998e-06,1.0836736336284871,-3.2364666995066015e-05,1.0815658705756817,0.0027743288399781907,1.0831888588420722,b1c42,700.0
-2.284028211829714e-05,1.071611466910533,-4.4754045083970816e-05,1.0696508847149049,0.0018024824529221384,1.0687497593771391,b1c43,649.0
-3.188558234893472e-05,1.0883835170905232,-4.6096366634164496e-05,1.0862827166673243,0.00182652656508564,1.0847178054424005,b1c44,614.0
-1.1936134471035587e-05,1.087700350416952,-3.96222520968432e-05,1.0855178794992295,0.0022898836527693867,1.0857892696909532,b1c45,597.0
1.7084205605311098e-05,1.081980046471908,-2.4301613153103465e-05,1.0797500844615402,0.0037907504363472455,1.0826289419425976,b1c4,1707.0
1.2816898143808153e-05,1.0796022288917326,-2.9062840971155714e-05,1.077383718732889,0.0036759467991487327,1.0796973152389997,b1c5,1072.0
-5.5364497681953395e-06,1.0811331801002029,-6.869675659177292e-05,1.077948400134503,0.003978438369294235,1.0791600802853458,b1c6,634.0
-8.202030338094638e-06,1.097337131701664,-4.559963554530228e-05,1.095411848376507,0.002225612812027933,1.0956753655351592,b1c7,868.0
1.7791903846431367e-05,1.086768148477225,-2.0771748029346213e-05,1.0844203012422762,0.0039673303444689445,1.0875812368793345,b1c9,1052.0
-0.0003490354561157538,1.078283483623153,-0.0005821174314221739,1.0714363974616474,0.0007945965454427828,1.039256735164769,b2c0,297.0
-5.9964737370415036e-05,1.0744446475696778,-0.00013982957680308173,1.07087620073863,0.002763820373344217,1.0668218382017969,b2c10,559.0
-4.1708686365771186e-05,1.0762186965202698,-0.00012051563361291735,1.0732643327590703,0.00242397796862881,1.070487966189397,b2c11,475.0
-0.00014821539395673514,1.0762727232423313,-0.00023481448011595547,1.0725388947748662,0.0012503281870241967,1.0597272077504525,b2c12,456.0
-0.00012096720646004376,1.0849338467516272,-0.0001942538473187351,1.0816086968971723,0.0012538407500390925,1.071337219903401,b2c13,481.0
-3.6425747811374976e-06,1.082186682098515,-5.121224438985548e-05,1.079728018463516,0.003024919767101064,1.080783623444024,b2c14,483.0
1.8224684323997487e-05,1.0735106017966378,-0.0001699033005569236,1.0687510744175734,0.007134284224455945,1.0724089129290455,b2c17,492.0
-8.198478959409172e-05,1.0681475405945389,-0.0001534381167709122,1.065084023289117,0.0016968748545651557,1.0584820852425365,b2c18,485.0
-0.0001776447900179425,1.050992772163241,-0.0002125565677781927,1.048530119225773,0.0001274761565897009,1.0324285287475483,b2c19,459.0
-0.0010969543136501129,1.0832422201040504,-0.0014844260622358383,1.0707967410287411,0.0,0.9663708878598316,b2c1,146.0
-6.176761399467878e-06,1.0881919836267608,-6.709985232032727e-05,1.085026318208633,0.003885526067585854,1.0861631181477436,b2c20,500.0
-4.3726617605210905e-05,1.0820067021248925,-0.00010183615953298829,1.07867209872384,0.00294005499177441,1.0763690600651024,b2c21,487.0
-7.856624043553348e-06,1.0845238031445879,-6.923811635752355e-05,1.081587456123369,0.0035150471876901346,1.0824775173348449,b2c22,511.0
-6.502418632416753e-05,1.0786883519921104,-0.0001073484100243048,1.076070059522414,0.0016403769059296636,1.0712490067965537,b2c23,525.0
2.686646197180842e-06,1.0718889578572433,-5.3396709729175714e-05,1.0694648757550778,0.0033823286172018907,1.0710182171921856,b2c24,493.0
-3.0404465649790667e-05,1.0719897690836542,-0.00010339636040141382,1.0689778302164024,0.0028560611243186873,1.0675331217617818,b2c25,459.0
-3.665309132783179e-05,1.0824093333035936,-0.00011691193827362212,1.0788204075689596,0.0034042173799522235,1.077151182393889,b2c26,469.0
4.574571571547281e-07,1.0705263483194085,-6.498778709394274e-05,1.0676844041298958,0.0037343896376988983,1.069241656019274,b2c27,466.0
8.093631144623359e-06,1.07626752879619,-5.524714187433056e-05,1.073472615118835,0.003943259006743194,1.076000989967749,b2c28,509.0
3.202140649383178e-05,1.076590962633576,-2.918856861187751e-05,1.0741000803042904,0.0049650108844701,1.0785568932169625,b2c29,496.0
-1.3100707933366706e-05,1.078600009256012,-8.760636030869636e-05,1.075420537551345,0.0036852333284840277,1.0757198821147798,b2c2,436.0
7.775180911306382e-06,1.0716999253499762,-5.668549637821595e-05,1.0689210746813176,0.004031268121708065,1.0711512350669607,b2c30,479.0
1.3208204900821688e-05,1.0784849672000898,-4.551198443424108e-05,1.0754496227205246,0.004429378150660579,1.078568282797,b2c31,490.0
1.7468971540202105e-05,1.078723647228791,-4.2825316576892695e-05,1.076143041291795,0.004089529833310124,1.0794255417554814,b2c32,516.0
2.0795999279843436e-05,1.083475569934287,-2.7964746160958756e-05,1.080888731934675,0.004275012319917559,1.0845291812932858,b2c33,518.0
2.0999447801255658e-05,1.0735587081914917,-3.623011386464736e-05,1.070845769348732,0.004354075858229001,1.0745911569824915,b2c34,497.0
-1.1030338324946598e-06,1.0733273664506826,-7.486811401756853e-05,1.0704051576650675,0.0038326772279051458,1.0717413857512637,b2c35,461.0
2.253005442143241e-05,1.084006774274544,-2.9832610445063115e-05,1.081159180999075,0.004690969495397823,1.0850989953530783,b2c36,532.0
3.424748795254846e-05,1.0789104145709743,-2.9971313988910255e-05,1.0764766665568406,0.0050705337419048035,1.0811014002245511,b2c37,477.0
1.6206128691576005e-05,1.0740759545055725,-3.8512978159828336e-05,1.071601130020174,0.003940642009728101,1.0745726550209782,b2c38,462.0
3.210874100481258e-05,1.0842275709902756,-2.7613645594227266e-05,1.0808871811842848,0.005804045089207399,1.086143729848474,b2c39,457.0
-0.0002300587651939967,1.07229928598067,-0.00040419074428405113,1.067658514563252,0.0005014761799679857,1.0460900447961918,b2c3,332.0
-1.6139337772891338e-05,1.082144737327538,-7.781926683923773e-05,1.0788010096269116,0.00381371982623957,1.079461896283909,b2c40,498.0
1.6959404422327043e-05,1.073802387451535,-5.522514905597145e-05,1.0704957712005545,0.0050118321798298116,1.0740932249879094,b2c41,427.0
1.2198801321638975e-05,1.0824436303119869,-4.617087252659231e-05,1.0798594450966006,0.0038921511676022202,1.0824987595389777,b2c42,463.0
1.2578865436374542e-05,1.078907813219573,-4.822978930149804e-05,1.0757161920563436,0.004625115828096771,1.0788442548269703,b2c43,459.0
2.1927352385264776e-05,1.0751922768310591,-3.092685326921408e-05,1.072607372935739,0.0043539301114390305,1.0762879204171685,b2c44,455.0
-7.001788000143808e-06,1.074796654651025,-6.108854868557089e-05,1.0721082108754691,0.0032124592047884093,1.0729418838068827,b2c45,485.0
2.9518346065682266e-05,1.0775846526157582,-2.3231976907578633e-05,1.074714786175882,0.005111715443727238,1.079415205479157,b2c46,428.0
-9.072000141996384e-06,1.049265184508859,-7.31796191095321e-05,1.044882710638654,0.005248647214521673,1.0469089704737806,b2c47,710.0
-0.00010724856919654713,1.077166716607395,-0.00018971860528857774,1.074039216608102,0.001259602030456719,1.0648735411497143,b2c4,441.0
-1.4106059824658956e-06,1.0719866672716634,-6.0547775212283677e-05,1.0695016869722322,0.0032093477320782604,1.0706787636513992,b2c5,478.0
-0.0002141433217306421,1.0753131657451114,-0.00031546121638909534,1.0703571498402902,0.001438303358663573,1.0516726741914697,b2c6,508.0
-5.005324131834854e-06,1.0706005992289571,-3.3145751504977736e-05,1.0686440476237602,0.0024053255077092217,1.0694851871782591,b3c0,1007.0
-2.13753164102215e-06,1.0645089624637094,-2.881285971553915e-05,1.062831781043308,0.002069837319683021,1.0636909997090127,b3c10,1076.0
-1.7648718262597285e-05,1.0706733880228907,-4.63481056049742e-05,1.069002370159923,0.0015773838174588661,1.0682743614615136,b3c11,815.0
-6.094080866381191e-06,1.0766108789901527,-1.98837536727802e-05,1.0751240736570506,0.001719140604346192,1.0755988856185312,b3c12,930.0
-1.1885255137400463e-05,1.069260366656577,-4.73366563278205e-05,1.0669549322034944,0.00253830235885677,1.0672772884216088,b3c13,814.0
5.443382901648697e-06,1.0766955164986372,-2.0999442203312457e-05,1.0743146504897771,0.003250351870984769,1.0764465445540896,b3c14,856.0
-1.0674319675274546e-05,1.0710556938467584,-3.8338022316522204e-05,1.0694181200472086,0.0017187157237437134,1.0693755276327142,b3c15,874.0
-6.25730734826746e-06,1.0637865337301913,-3.3507526088098984e-05,1.061983316208574,0.0021931817808926724,1.062537943821123,b3c16,1636.0
-4.529471909098248e-06,1.0672706976893431,-2.478788320712281e-05,1.066773858342793,0.0007631066197917313,1.0663916032443668,b3c17,1313.0
-2.73299606965427e-05,1.0702092805227699,-4.6699525515029084e-05,1.0687868595338152,0.0011022178619939371,1.067069172934171,b3c18,1144.0
-2.8308988938259585e-05,1.0740914741415624,-4.568450329783847e-05,1.0727216756012588,0.0010344643154505118,1.070907552518693,b3c19,1153.0
-1.2450748884089514e-05,1.0682747444223335,-3.582766651112866e-05,1.066311882423563,0.0021747927876050177,1.0665222061501445,b3c1,1061.0
-6.894011195912597e-06,1.0677580194375693,-3.333916930282128e-05,1.0660958705007038,0.001887066777374935,1.0664925184075562,b3c20,811.0
-0.00015878392283736708,1.0698887966235533,-0.00017099045167212883,1.0680942923989023,4.3164360334690954e-05,1.0537330991400464,b3c21,770.0
-1.561494577972944e-05,1.058899195604555,-3.3330958406805416e-05,1.0572688124312886,0.0016231112810964898,1.0569311612890693,b3c22,1000.0
9.988018866202708e-06,1.04988929027286,-2.7787243995597483e-05,1.047810812514949,0.003093225025168511,1.0500768602046748,b3c24,823.0
7.621347225317265e-06,1.0644242844527618,-2.8885275407739256e-05,1.062438352385925,0.002862845339372422,1.0644277214081377,b3c25,987.0
-7.25618356511859e-08,1.0750926696732115,-3.395118843382459e-05,1.073274281603881,0.002312198384304409,1.0744217840410577,b3c26,1026.0
-3.563973007159049e-06,1.0638385944072204,-3.6736438274238606e-05,1.0618107048745993,0.002450512602278687,1.0627301695182476,b3c27,848.0
-0.0001970020835989236,1.054310513123379,-0.00024107785955462132,1.0521296522325174,9.04555733449719e-06,1.033792423527564,b3c28,539.0
3.973879961982618e-06,1.0702517383729546,-4.3190566097743495e-05,1.0678472363713063,0.0032581212343341104,1.0696384420132343,b3c29,856.0
-2.9099805691767955e-06,1.0718104795961776,-2.794973879259368e-05,1.069986624524278,0.0022065167616884818,1.070955436279959,b3c30,933.0
-8.553023995272468e-06,1.0711906371135875,-3.350204752898871e-05,1.0693284291737897,0.002144977734519049,1.0697568517012448,b3c31,729.0
-1.2489366552292935e-05,1.062746413117029,-4.0672497312175435e-05,1.061210220647918,0.0015398547659457584,1.060916740838403,b3c33,1282.0
-2.0121570559084034e-05,1.0641994560444712,-4.8401770137061714e-05,1.0624999980424443,0.0015905606957336005,1.0615980932462703,b3c34,1156.0
-1.9347161304201437e-05,1.065438075433235,-3.423234504125964e-05,1.0641158166805975,0.0011692226536006434,1.0631766316876194,b3c35,1091.0
-2.1830765480235215e-05,1.0604184332065185,-4.533520997328104e-05,1.058545794270778,0.0018025824975875793,1.0576972647859608,b3c36,921.0
-1.235885943895454e-05,1.065242386547173,-3.131267042368246e-05,1.0637604470582822,0.0015526980601581197,1.063590975794115,b3c3,1113.0
-7.45410643920863e-06,1.0633237624138854,-4.230151196966475e-05,1.060853185378087,0.002867622944187076,1.0617993893005389,b3c40,794.0
9.847901915958536e-06,1.053836262292867,-2.380254442895565e-05,1.051876770926905,0.0029133401413858895,1.05411214825492,b3c41,784.0
2.5528725341450453e-06,1.06935840145604,-1.4661692584017061e-05,1.0678852759797084,0.0019995486595341116,1.0691225875612418,b3c42,1640.0
3.3268983695711185e-06,1.0726835932799827,-2.8574181005728307e-05,1.071225519457752,0.0019038945573863764,1.0724641503585488,b3c43,1044.0
4.696244964019769e-06,1.0730457603579304,-2.297206599049775e-05,1.0709811951689907,0.0028004962660745925,1.072851920998342,b3c44,938.0
-4.241211610800377e-07,1.0715058377719098,-1.961847681792111e-05,1.070269957783782,0.001635298357318904,1.0709943414026568,b3c45,1799.0
-4.952658639201246e-06,1.0747562417629979,-2.650745346330445e-05,1.0733562499133589,0.001697390573175861,1.0738079966370593,b3c4,1046.0
-1.5378516725617075e-05,1.0538903625586575,-3.914019342068423e-05,1.0524214542933548,0.0013913933204858786,1.051877183210939,b3c5,826.0
-0.00020022948836938547,1.0637239938248646,-0.00021243109121850688,1.0625601606042712,0.0,1.043588201547328,b3c6,665.0
1.1236174890516537e-06,1.070109411704281,-1.0650184835814258e-05,1.068481682828947,0.0022377606360610702,1.0697646830958758,b3c7,1834.0
-3.084329614821968e-06,1.0681163772829139,-3.606335990191337e-05,1.0660472929388765,0.002500752994126554,1.0670655736052432,b3c8,826.0
1.5126681127686226e-06,1.0727473267873906,-1.2027556257220341e-05,1.07083489680152,0.0024197656464919337,1.0724344710640714,b3c9,1037.0
